station_name,longitude,latitude,timestamp,rainfall_mm,related_facility,node_id
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 04:00:00,1.6,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 04:05:00,2.7,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 04:10:00,3.0,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 04:15:00,4.3,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 04:20:00,5.0,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 04:25:00,5.9,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 04:30:00,6.7,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 04:35:00,7.6,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 04:40:00,8.1,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 04:45:00,7.5,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 04:50:00,8.4,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 04:55:00,8.4,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 05:00:00,7.9,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 05:05:00,7.5,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 05:10:00,7.2,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 05:15:00,6.1,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 05:20:00,5.8,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 05:25:00,5.2,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 05:30:00,4.2,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 05:35:00,4.0,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 05:40:00,3.6,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 05:45:00,3.4,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 05:50:00,3.3,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 05:55:00,2.9,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 06:00:00,3.2,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 06:05:00,2.9,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 06:10:00,3.6,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 06:15:00,3.3,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 06:20:00,3.3,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 06:25:00,3.4,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 06:30:00,3.4,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 06:35:00,3.4,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 06:40:00,3.6,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 06:45:00,2.8,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 06:50:00,3.2,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 06:55:00,3.0,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 07:00:00,2.7,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 07:05:00,2.6,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 07:10:00,2.3,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 07:15:00,2.0,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 07:20:00,1.7,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 07:25:00,1.5,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 07:30:00,1.1,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 07:35:00,1.4,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 07:40:00,1.0,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 07:45:00,0.7,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 07:50:00,0.9,Eastern Trunk Sewer,TS-315
Eastern Trunk Sewer Gauge 5,114.2451,22.2749,2026-03-24 07:55:00,0.5,Eastern Trunk Sewer,TS-315
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 00:00:00,0.1,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 00:05:00,0.1,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 00:10:00,0.1,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 00:15:00,0.2,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 00:20:00,0.0,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 00:25:00,0.3,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 00:30:00,0.5,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 00:35:00,0.2,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 00:40:00,0.1,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 00:45:00,0.1,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 00:50:00,0.2,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 00:55:00,0.8,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 01:00:00,0.6,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 01:05:00,0.8,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 01:10:00,0.7,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 01:15:00,0.5,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 01:20:00,0.5,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 01:25:00,1.3,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 01:30:00,1.5,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 01:35:00,2.3,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 01:40:00,1.7,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 01:45:00,2.5,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 01:50:00,3.2,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 01:55:00,3.2,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 02:00:00,3.8,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 02:05:00,4.4,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 02:10:00,4.4,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 02:15:00,5.1,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 02:20:00,5.1,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 02:25:00,5.6,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 02:30:00,5.0,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 02:35:00,5.7,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 02:40:00,4.9,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 02:45:00,5.1,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 02:50:00,4.5,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 02:55:00,4.5,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 03:00:00,3.5,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 03:05:00,3.4,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 03:10:00,3.0,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 03:15:00,2.3,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 03:20:00,2.2,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 03:25:00,1.4,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 03:30:00,1.7,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 03:35:00,1.5,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 03:40:00,1.1,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 03:45:00,1.3,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 03:50:00,1.3,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 03:55:00,1.6,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 04:00:00,2.2,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 04:05:00,2.9,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 04:10:00,3.4,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 04:15:00,4.3,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 04:20:00,5.4,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 04:25:00,5.9,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 04:30:00,7.2,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 04:35:00,7.2,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 04:40:00,8.3,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 04:45:00,8.6,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 04:50:00,8.8,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 04:55:00,8.9,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 05:00:00,8.6,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 05:05:00,7.7,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 05:10:00,7.2,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 05:15:00,6.5,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 05:20:00,6.1,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 05:25:00,5.2,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 05:30:00,4.5,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 05:35:00,3.9,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 05:40:00,3.4,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 05:45:00,3.3,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 05:50:00,3.3,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 05:55:00,3.3,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 06:00:00,3.3,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 06:05:00,3.0,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 06:10:00,3.1,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 06:15:00,3.5,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 06:20:00,3.5,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 06:25:00,3.7,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 06:30:00,3.3,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 06:35:00,3.0,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 06:40:00,2.9,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 06:45:00,3.8,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 06:50:00,3.1,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 06:55:00,2.8,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 07:00:00,2.3,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 07:05:00,2.6,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 07:10:00,2.4,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 07:15:00,1.9,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 07:20:00,1.8,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 07:25:00,1.7,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 07:30:00,1.4,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 07:35:00,1.6,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 07:40:00,0.9,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 07:45:00,0.9,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 07:50:00,0.7,Kowloon South Diversion Chamber,KD-087
Kowloon South Diversion Chamber Gauge,114.1772,22.3041,2026-03-24 07:55:00,0.5,Kowloon South Diversion Chamber,KD-087
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 00:00:00,0.2,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 00:05:00,0.3,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 00:10:00,0.5,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 00:15:00,0.3,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 00:20:00,0.2,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 00:25:00,0.3,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 00:30:00,0.1,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 00:35:00,0.4,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 00:40:00,0.0,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 00:45:00,0.3,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 00:50:00,0.3,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 00:55:00,0.0,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 01:00:00,0.1,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 01:05:00,0.8,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 01:10:00,0.6,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 01:15:00,1.0,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 01:20:00,0.9,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 01:25:00,0.9,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 01:30:00,1.4,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 01:35:00,2.1,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 01:40:00,2.3,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 01:45:00,2.8,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 01:50:00,3.0,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 01:55:00,3.0,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 02:00:00,4.1,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 02:05:00,4.4,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 02:10:00,4.7,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 02:15:00,5.1,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 02:20:00,5.5,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 02:25:00,5.7,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 02:30:00,5.5,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 02:35:00,5.7,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 02:40:00,5.4,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 02:45:00,5.2,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 02:50:00,4.6,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 02:55:00,4.1,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 03:00:00,3.9,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 03:05:00,3.5,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 03:10:00,2.9,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 03:15:00,2.4,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 03:20:00,2.2,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 03:25:00,1.8,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 03:30:00,1.7,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 03:35:00,1.6,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 03:40:00,1.3,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 03:45:00,1.2,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 03:50:00,1.4,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 03:55:00,1.8,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 04:00:00,2.4,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 04:05:00,2.4,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 04:10:00,3.6,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 04:15:00,4.1,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 04:20:00,4.9,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 04:25:00,5.9,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 04:30:00,6.6,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 04:35:00,7.4,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 04:40:00,8.3,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 04:45:00,8.4,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 04:50:00,9.0,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 04:55:00,9.4,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 05:00:00,8.7,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 05:05:00,8.3,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 05:10:00,7.4,Tsuen Wan Coastal Interceptor,TW-156
